multiplier_name,strat_a,strat_b,repetition,total_a,total_b,coop_rate_a,coop_rate_b,rounds
"Capped(Linear(100),cap=50)",AllD,Random,45,15328.745272675154,2970.579603211305,0.0,0.445,200
"Capped(Linear(100),cap=50)",AllD,TfT,45,2648.116449886526,2643.116449886526,0.0,0.005,200
"Capped(Linear(100),cap=50)",AllD,SuspiciousTfT,45,2572.342242344704,2572.342242344704,0.0,0.0,200
"Capped(Linear(100),cap=50)",AllD,TFT2,45,2723.855797714353,2713.605797714353,0.0,0.01,200
"Capped(Linear(100),cap=50)",AllD,Grim,45,2648.116449886526,2643.116449886526,0.0,0.005,200
"Capped(Linear(100),cap=50)",AllD,GenerousTfT,45,4801.6513990468975,3567.154013746159,0.0,0.11,200
"Capped(Linear(100),cap=50)",AllD,ContriteTfT,45,2648.116449886526,2643.116449886526,0.0,0.005,200
"Capped(Linear(100),cap=50)",AllD,Pavlov,45,17065.28724782479,2872.9979094794735,0.0,0.5,200
"Capped(Linear(100),cap=50)",Random,AllC,45,29404.157672355035,9855.52153978893,0.445,1.0,200
"Capped(Linear(100),cap=50)",Random,AllD,45,2970.579603211305,15328.745272675154,0.445,0.0,200
"Capped(Linear(100),cap=50)",Random,Random,45,11337.207447367946,11337.207447367946,0.445,0.445,200
"Capped(Linear(100),cap=50)",Random,TfT,45,13736.132263752968,13588.020470073094,0.445,0.45,200
"Capped(Linear(100),cap=50)",Random,SuspiciousTfT,45,13658.402430434078,13519.379545145057,0.445,0.445,200
"Capped(Linear(100),cap=50)",Random,TFT2,45,19954.247954461272,11944.238778149567,0.445,0.68,200
"Capped(Linear(100),cap=50)",Random,Grim,45,2994.2731209528133,15453.561310106776,0.445,0.005,200
"Capped(Linear(100),cap=50)",Random,GenerousTfT,45,15697.053286772389,13366.303766277868,0.445,0.525,200
"Capped(Linear(100),cap=50)",Random,ContriteTfT,45,13736.132263752968,13588.020470073094,0.445,0.45,200
"Capped(Linear(100),cap=50)",Random,Pavlov,45,15075.374299495354,13598.493324261093,0.445,0.485,200
"Capped(Linear(100),cap=50)",TfT,AllC,45,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",TfT,AllD,45,2643.116449886526,2648.116449886526,0.005,0.0,200
"Capped(Linear(100),cap=50)",TfT,Random,45,13588.020470073094,13736.132263752968,0.45,0.445,200
"Capped(Linear(100),cap=50)",TfT,TfT,45,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",TfT,SuspiciousTfT,45,17487.29332293583,17366.657989082625,0.5,0.5,200
"Capped(Linear(100),cap=50)",TfT,TFT2,45,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",TfT,Grim,45,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",TfT,GenerousTfT,45,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",TfT,ContriteTfT,45,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",TfT,Pavlov,45,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",SuspiciousTfT,AllC,45,22356.567732419466,22351.567732419466,0.995,1.0,200
"Capped(Linear(100),cap=50)",SuspiciousTfT,AllD,45,2572.342242344704,2572.342242344704,0.0,0.0,200
"Capped(Linear(100),cap=50)",SuspiciousTfT,Random,45,13519.379545145057,13658.402430434078,0.445,0.445,200
"Capped(Linear(100),cap=50)",SuspiciousTfT,TfT,45,17366.657989082625,17487.29332293583,0.5,0.5,200
"Capped(Linear(100),cap=50)",SuspiciousTfT,SuspiciousTfT,45,2572.342242344704,2572.342242344704,0.0,0.0,200
"Capped(Linear(100),cap=50)",SuspiciousTfT,TFT2,45,22356.567732419466,22351.567732419466,0.995,1.0,200
"Capped(Linear(100),cap=50)",SuspiciousTfT,Grim,45,2718.605797714353,2718.855797714353,0.005,0.005,200
"Capped(Linear(100),cap=50)",SuspiciousTfT,GenerousTfT,45,22210.64219675586,22204.77122011523,0.98,0.985,200
"Capped(Linear(100),cap=50)",SuspiciousTfT,ContriteTfT,45,17366.657989082625,17487.29332293583,0.5,0.5,200
"Capped(Linear(100),cap=50)",SuspiciousTfT,Pavlov,45,12449.152938693767,12553.142120077642,0.335,0.335,200
"Capped(Linear(100),cap=50)",TFT2,AllC,45,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",TFT2,AllD,45,2713.605797714353,2723.855797714353,0.01,0.0,200
"Capped(Linear(100),cap=50)",TFT2,Random,45,11944.238778149567,19954.247954461272,0.68,0.445,200
"Capped(Linear(100),cap=50)",TFT2,TfT,45,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",TFT2,SuspiciousTfT,45,22351.567732419466,22356.567732419466,1.0,0.995,200
"Capped(Linear(100),cap=50)",TFT2,TFT2,45,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",TFT2,Grim,45,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",TFT2,GenerousTfT,45,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",TFT2,ContriteTfT,45,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",TFT2,Pavlov,45,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",Grim,AllC,45,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",Grim,AllD,45,2643.116449886526,2648.116449886526,0.005,0.0,200
"Capped(Linear(100),cap=50)",Grim,Random,45,15453.561310106776,2994.2731209528133,0.005,0.445,200
"Capped(Linear(100),cap=50)",Grim,TfT,45,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",Grim,SuspiciousTfT,45,2718.855797714353,2718.605797714353,0.005,0.005,200
"Capped(Linear(100),cap=50)",Grim,TFT2,45,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",Grim,Grim,45,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",Grim,GenerousTfT,45,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",Grim,ContriteTfT,45,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",Grim,Pavlov,45,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",GenerousTfT,AllC,45,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",GenerousTfT,AllD,45,3567.154013746159,4801.6513990468975,0.11,0.0,200
"Capped(Linear(100),cap=50)",GenerousTfT,Random,45,13366.303766277868,15697.053286772389,0.525,0.445,200
"Capped(Linear(100),cap=50)",GenerousTfT,TfT,45,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",GenerousTfT,SuspiciousTfT,45,22204.77122011523,22210.64219675586,0.985,0.98,200
"Capped(Linear(100),cap=50)",GenerousTfT,TFT2,45,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",GenerousTfT,Grim,45,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",GenerousTfT,GenerousTfT,45,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",GenerousTfT,ContriteTfT,45,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",GenerousTfT,Pavlov,45,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",ContriteTfT,AllC,45,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",ContriteTfT,AllD,45,2643.116449886526,2648.116449886526,0.005,0.0,200
"Capped(Linear(100),cap=50)",ContriteTfT,Random,45,13588.020470073094,13736.132263752968,0.45,0.445,200
"Capped(Linear(100),cap=50)",ContriteTfT,TfT,45,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",ContriteTfT,SuspiciousTfT,45,17487.29332293583,17366.657989082625,0.5,0.5,200
"Capped(Linear(100),cap=50)",ContriteTfT,TFT2,45,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",ContriteTfT,Grim,45,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",ContriteTfT,GenerousTfT,45,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",ContriteTfT,ContriteTfT,45,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",ContriteTfT,Pavlov,45,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",Pavlov,AllC,45,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",Pavlov,AllD,45,2872.9979094794735,17065.28724782479,0.5,0.0,200
"Capped(Linear(100),cap=50)",Pavlov,Random,45,13598.493324261093,15075.374299495354,0.485,0.445,200
"Capped(Linear(100),cap=50)",Pavlov,TfT,45,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",Pavlov,SuspiciousTfT,45,12553.142120077642,12449.152938693767,0.335,0.335,200
"Capped(Linear(100),cap=50)",Pavlov,TFT2,45,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",Pavlov,Grim,45,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",Pavlov,GenerousTfT,45,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",Pavlov,ContriteTfT,45,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",Pavlov,Pavlov,45,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",AllC,AllC,46,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",AllC,AllD,46,0.0,34853.95131201846,1.0,0.0,200
"Capped(Linear(100),cap=50)",AllC,Random,46,9855.52153978893,29404.157672355035,1.0,0.445,200
"Capped(Linear(100),cap=50)",AllC,TfT,46,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",AllC,SuspiciousTfT,46,22351.567732419466,22356.567732419466,1.0,0.995,200
"Capped(Linear(100),cap=50)",AllC,TFT2,46,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",AllC,Grim,46,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",AllC,GenerousTfT,46,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",AllC,ContriteTfT,46,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",AllC,Pavlov,46,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",AllD,AllC,46,34853.95131201846,0.0,0.0,1.0,200
"Capped(Linear(100),cap=50)",AllD,AllD,46,2572.342242344704,2572.342242344704,0.0,0.0,200
"Capped(Linear(100),cap=50)",AllD,Random,46,15328.745272675154,2970.579603211305,0.0,0.445,200
"Capped(Linear(100),cap=50)",AllD,TfT,46,2648.116449886526,2643.116449886526,0.0,0.005,200
"Capped(Linear(100),cap=50)",AllD,SuspiciousTfT,46,2572.342242344704,2572.342242344704,0.0,0.0,200
"Capped(Linear(100),cap=50)",AllD,TFT2,46,2723.855797714353,2713.605797714353,0.0,0.01,200
"Capped(Linear(100),cap=50)",AllD,Grim,46,2648.116449886526,2643.116449886526,0.0,0.005,200
"Capped(Linear(100),cap=50)",AllD,GenerousTfT,46,4801.6513990468975,3567.154013746159,0.0,0.11,200
"Capped(Linear(100),cap=50)",AllD,ContriteTfT,46,2648.116449886526,2643.116449886526,0.0,0.005,200
"Capped(Linear(100),cap=50)",AllD,Pavlov,46,17065.28724782479,2872.9979094794735,0.0,0.5,200
"Capped(Linear(100),cap=50)",Random,AllC,46,29404.157672355035,9855.52153978893,0.445,1.0,200
"Capped(Linear(100),cap=50)",Random,AllD,46,2970.579603211305,15328.745272675154,0.445,0.0,200
"Capped(Linear(100),cap=50)",Random,Random,46,11337.207447367946,11337.207447367946,0.445,0.445,200
"Capped(Linear(100),cap=50)",Random,TfT,46,13736.132263752968,13588.020470073094,0.445,0.45,200
"Capped(Linear(100),cap=50)",Random,SuspiciousTfT,46,13658.402430434078,13519.379545145057,0.445,0.445,200
"Capped(Linear(100),cap=50)",Random,TFT2,46,19954.247954461272,11944.238778149567,0.445,0.68,200
"Capped(Linear(100),cap=50)",Random,Grim,46,2994.2731209528133,15453.561310106776,0.445,0.005,200
"Capped(Linear(100),cap=50)",Random,GenerousTfT,46,15697.053286772389,13366.303766277868,0.445,0.525,200
"Capped(Linear(100),cap=50)",Random,ContriteTfT,46,13736.132263752968,13588.020470073094,0.445,0.45,200
"Capped(Linear(100),cap=50)",Random,Pavlov,46,15075.374299495354,13598.493324261093,0.445,0.485,200
"Capped(Linear(100),cap=50)",TfT,AllC,46,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",TfT,AllD,46,2643.116449886526,2648.116449886526,0.005,0.0,200
"Capped(Linear(100),cap=50)",TfT,Random,46,13588.020470073094,13736.132263752968,0.45,0.445,200
"Capped(Linear(100),cap=50)",TfT,TfT,46,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",TfT,SuspiciousTfT,46,17487.29332293583,17366.657989082625,0.5,0.5,200
"Capped(Linear(100),cap=50)",TfT,TFT2,46,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",TfT,Grim,46,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",TfT,GenerousTfT,46,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",TfT,ContriteTfT,46,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",TfT,Pavlov,46,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",SuspiciousTfT,AllC,46,22356.567732419466,22351.567732419466,0.995,1.0,200
"Capped(Linear(100),cap=50)",SuspiciousTfT,AllD,46,2572.342242344704,2572.342242344704,0.0,0.0,200
"Capped(Linear(100),cap=50)",SuspiciousTfT,Random,46,13519.379545145057,13658.402430434078,0.445,0.445,200
"Capped(Linear(100),cap=50)",SuspiciousTfT,TfT,46,17366.657989082625,17487.29332293583,0.5,0.5,200
"Capped(Linear(100),cap=50)",SuspiciousTfT,SuspiciousTfT,46,2572.342242344704,2572.342242344704,0.0,0.0,200
"Capped(Linear(100),cap=50)",SuspiciousTfT,TFT2,46,22356.567732419466,22351.567732419466,0.995,1.0,200
"Capped(Linear(100),cap=50)",SuspiciousTfT,Grim,46,2718.605797714353,2718.855797714353,0.005,0.005,200
"Capped(Linear(100),cap=50)",SuspiciousTfT,GenerousTfT,46,22210.64219675586,22204.77122011523,0.98,0.985,200
"Capped(Linear(100),cap=50)",SuspiciousTfT,ContriteTfT,46,17366.657989082625,17487.29332293583,0.5,0.5,200
"Capped(Linear(100),cap=50)",SuspiciousTfT,Pavlov,46,12449.152938693767,12553.142120077642,0.335,0.335,200
"Capped(Linear(100),cap=50)",TFT2,AllC,46,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",TFT2,AllD,46,2713.605797714353,2723.855797714353,0.01,0.0,200
"Capped(Linear(100),cap=50)",TFT2,Random,46,11944.238778149567,19954.247954461272,0.68,0.445,200
"Capped(Linear(100),cap=50)",TFT2,TfT,46,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",TFT2,SuspiciousTfT,46,22351.567732419466,22356.567732419466,1.0,0.995,200
"Capped(Linear(100),cap=50)",TFT2,TFT2,46,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",TFT2,Grim,46,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",TFT2,GenerousTfT,46,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",TFT2,ContriteTfT,46,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",TFT2,Pavlov,46,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",Grim,AllC,46,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",Grim,AllD,46,2643.116449886526,2648.116449886526,0.005,0.0,200
"Capped(Linear(100),cap=50)",Grim,Random,46,15453.561310106776,2994.2731209528133,0.005,0.445,200
"Capped(Linear(100),cap=50)",Grim,TfT,46,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",Grim,SuspiciousTfT,46,2718.855797714353,2718.605797714353,0.005,0.005,200
"Capped(Linear(100),cap=50)",Grim,TFT2,46,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",Grim,Grim,46,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",Grim,GenerousTfT,46,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",Grim,ContriteTfT,46,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",Grim,Pavlov,46,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",GenerousTfT,AllC,46,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",GenerousTfT,AllD,46,3567.154013746159,4801.6513990468975,0.11,0.0,200
"Capped(Linear(100),cap=50)",GenerousTfT,Random,46,13366.303766277868,15697.053286772389,0.525,0.445,200
"Capped(Linear(100),cap=50)",GenerousTfT,TfT,46,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",GenerousTfT,SuspiciousTfT,46,22204.77122011523,22210.64219675586,0.985,0.98,200
"Capped(Linear(100),cap=50)",GenerousTfT,TFT2,46,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",GenerousTfT,Grim,46,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",GenerousTfT,GenerousTfT,46,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",GenerousTfT,ContriteTfT,46,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",GenerousTfT,Pavlov,46,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",ContriteTfT,AllC,46,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",ContriteTfT,AllD,46,2643.116449886526,2648.116449886526,0.005,0.0,200
"Capped(Linear(100),cap=50)",ContriteTfT,Random,46,13588.020470073094,13736.132263752968,0.45,0.445,200
"Capped(Linear(100),cap=50)",ContriteTfT,TfT,46,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",ContriteTfT,SuspiciousTfT,46,17487.29332293583,17366.657989082625,0.5,0.5,200
"Capped(Linear(100),cap=50)",ContriteTfT,TFT2,46,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",ContriteTfT,Grim,46,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",ContriteTfT,GenerousTfT,46,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",ContriteTfT,ContriteTfT,46,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",ContriteTfT,Pavlov,46,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",Pavlov,AllC,46,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",Pavlov,AllD,46,2872.9979094794735,17065.28724782479,0.5,0.0,200
"Capped(Linear(100),cap=50)",Pavlov,Random,46,13598.493324261093,15075.374299495354,0.485,0.445,200
"Capped(Linear(100),cap=50)",Pavlov,TfT,46,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",Pavlov,SuspiciousTfT,46,12553.142120077642,12449.152938693767,0.335,0.335,200
"Capped(Linear(100),cap=50)",Pavlov,TFT2,46,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",Pavlov,Grim,46,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",Pavlov,GenerousTfT,46,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",Pavlov,ContriteTfT,46,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",Pavlov,Pavlov,46,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",AllC,AllC,47,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",AllC,AllD,47,0.0,34853.95131201846,1.0,0.0,200
"Capped(Linear(100),cap=50)",AllC,Random,47,9855.52153978893,29404.157672355035,1.0,0.445,200
"Capped(Linear(100),cap=50)",AllC,TfT,47,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",AllC,SuspiciousTfT,47,22351.567732419466,22356.567732419466,1.0,0.995,200
"Capped(Linear(100),cap=50)",AllC,TFT2,47,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",AllC,Grim,47,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",AllC,GenerousTfT,47,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",AllC,ContriteTfT,47,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",AllC,Pavlov,47,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",AllD,AllC,47,34853.95131201846,0.0,0.0,1.0,200
"Capped(Linear(100),cap=50)",AllD,AllD,47,2572.342242344704,2572.342242344704,0.0,0.0,200
"Capped(Linear(100),cap=50)",AllD,Random,47,15328.745272675154,2970.579603211305,0.0,0.445,200
"Capped(Linear(100),cap=50)",AllD,TfT,47,2648.116449886526,2643.116449886526,0.0,0.005,200
"Capped(Linear(100),cap=50)",AllD,SuspiciousTfT,47,2572.342242344704,2572.342242344704,0.0,0.0,200
"Capped(Linear(100),cap=50)",AllD,TFT2,47,2723.855797714353,2713.605797714353,0.0,0.01,200
"Capped(Linear(100),cap=50)",AllD,Grim,47,2648.116449886526,2643.116449886526,0.0,0.005,200
"Capped(Linear(100),cap=50)",AllD,GenerousTfT,47,4801.6513990468975,3567.154013746159,0.0,0.11,200
"Capped(Linear(100),cap=50)",AllD,ContriteTfT,47,2648.116449886526,2643.116449886526,0.0,0.005,200
"Capped(Linear(100),cap=50)",AllD,Pavlov,47,17065.28724782479,2872.9979094794735,0.0,0.5,200
"Capped(Linear(100),cap=50)",Random,AllC,47,29404.157672355035,9855.52153978893,0.445,1.0,200
"Capped(Linear(100),cap=50)",Random,AllD,47,2970.579603211305,15328.745272675154,0.445,0.0,200
"Capped(Linear(100),cap=50)",Random,Random,47,11337.207447367946,11337.207447367946,0.445,0.445,200
"Capped(Linear(100),cap=50)",Random,TfT,47,13736.132263752968,13588.020470073094,0.445,0.45,200
"Capped(Linear(100),cap=50)",Random,SuspiciousTfT,47,13658.402430434078,13519.379545145057,0.445,0.445,200
"Capped(Linear(100),cap=50)",Random,TFT2,47,19954.247954461272,11944.238778149567,0.445,0.68,200
"Capped(Linear(100),cap=50)",Random,Grim,47,2994.2731209528133,15453.561310106776,0.445,0.005,200
"Capped(Linear(100),cap=50)",Random,GenerousTfT,47,15697.053286772389,13366.303766277868,0.445,0.525,200
"Capped(Linear(100),cap=50)",Random,ContriteTfT,47,13736.132263752968,13588.020470073094,0.445,0.45,200
"Capped(Linear(100),cap=50)",Random,Pavlov,47,15075.374299495354,13598.493324261093,0.445,0.485,200
"Capped(Linear(100),cap=50)",TfT,AllC,47,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",TfT,AllD,47,2643.116449886526,2648.116449886526,0.005,0.0,200
"Capped(Linear(100),cap=50)",TfT,Random,47,13588.020470073094,13736.132263752968,0.45,0.445,200
"Capped(Linear(100),cap=50)",TfT,TfT,47,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",TfT,SuspiciousTfT,47,17487.29332293583,17366.657989082625,0.5,0.5,200
"Capped(Linear(100),cap=50)",TfT,TFT2,47,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",TfT,Grim,47,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",TfT,GenerousTfT,47,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",TfT,ContriteTfT,47,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",TfT,Pavlov,47,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",SuspiciousTfT,AllC,47,22356.567732419466,22351.567732419466,0.995,1.0,200
"Capped(Linear(100),cap=50)",SuspiciousTfT,AllD,47,2572.342242344704,2572.342242344704,0.0,0.0,200
"Capped(Linear(100),cap=50)",SuspiciousTfT,Random,47,13519.379545145057,13658.402430434078,0.445,0.445,200
"Capped(Linear(100),cap=50)",SuspiciousTfT,TfT,47,17366.657989082625,17487.29332293583,0.5,0.5,200
"Capped(Linear(100),cap=50)",SuspiciousTfT,SuspiciousTfT,47,2572.342242344704,2572.342242344704,0.0,0.0,200
"Capped(Linear(100),cap=50)",SuspiciousTfT,TFT2,47,22356.567732419466,22351.567732419466,0.995,1.0,200
"Capped(Linear(100),cap=50)",SuspiciousTfT,Grim,47,2718.605797714353,2718.855797714353,0.005,0.005,200
"Capped(Linear(100),cap=50)",SuspiciousTfT,GenerousTfT,47,22210.64219675586,22204.77122011523,0.98,0.985,200
"Capped(Linear(100),cap=50)",SuspiciousTfT,ContriteTfT,47,17366.657989082625,17487.29332293583,0.5,0.5,200
"Capped(Linear(100),cap=50)",SuspiciousTfT,Pavlov,47,12449.152938693767,12553.142120077642,0.335,0.335,200
"Capped(Linear(100),cap=50)",TFT2,AllC,47,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",TFT2,AllD,47,2713.605797714353,2723.855797714353,0.01,0.0,200
"Capped(Linear(100),cap=50)",TFT2,Random,47,11944.238778149567,19954.247954461272,0.68,0.445,200
"Capped(Linear(100),cap=50)",TFT2,TfT,47,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",TFT2,SuspiciousTfT,47,22351.567732419466,22356.567732419466,1.0,0.995,200
"Capped(Linear(100),cap=50)",TFT2,TFT2,47,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",TFT2,Grim,47,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",TFT2,GenerousTfT,47,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",TFT2,ContriteTfT,47,22378.86837749013,22378.86837749013,1.0,1.0,200
"Capped(Linear(100),cap=50)",TFT2,Pavlov,47,22378.86837749013,22378.86837749013,1.0,1.0,200
